===============================================================================
Id,newsBOEING,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
3122,newsBOEING,3122,2021-03-29 13:38:00,253.63499450683594,254.40939331054688,252.4499969482422,253.01170349121094,-0.010291514670686924,,-0.11308355782669519,MA_cross_Sentiment,3122,737878.5680555556,Broker,3122,785.9994354248047,1039.0111389160156,BuySell,3122,,,Trades - Net Profit/Loss,3122,,,DrawDown,3122,0.05755018167422564,1.534830866312418
3123,newsBOEING,3123,2021-03-29 13:40:00,253.0,254.32989501953125,252.86000061035156,253.1999969482422,-0.02330883467755763,,-0.1551091461422694,MA_cross_Sentiment,3123,737878.5694444445,Broker,3123,785.9994354248047,1039.1994323730469,BuySell,3123,,,Trades - Net Profit/Loss,3123,,,DrawDown,3123,0.0394382397752217,1.534830866312418
3124,newsBOEING,3124,2021-03-29 13:42:00,253.1750030517578,254.17990112304688,252.85000610351562,253.91000366210938,-0.03894074062533062,,-0.19831593510511883,MA_cross_Sentiment,3124,737878.5708333333,Broker,3124,785.9994354248047,1039.909439086914,BuySell,3124,,,Trades - Net Profit/Loss,3124,,,DrawDown,3124,0.0,1.534830866312418
3125,newsBOEING,3125,2021-03-29 13:44:00,253.94239807128906,253.94239807128906,251.72999572753906,251.8350067138672,-0.047808088945342095,,-0.2167798513375338,MA_cross_Sentiment,3125,737878.5722222222,Broker,3125,785.9994354248047,1037.8344421386719,BuySell,3125,,,Trades - Net Profit/Loss,3125,,,DrawDown,3125,0.19953631251430176,1.534830866312418
3126,newsBOEING,3126,2021-03-29 13:46:00,251.8144989013672,252.47000122070312,251.3000030517578,251.36000061035156,-0.048347689042814807,,-0.2061802159432295,MA_cross_Sentiment,3126,737878.5736111111,Broker,3126,1037.8139343261719,1037.8139343261719,BuySell,3126,,256.25705123901366,Trades - Net Profit/Loss,3126,8.774505615234375,,DrawDown,3126,0.2015083892864875,1.534830866312418
3127,newsBOEING,3127,2021-03-29 13:48:00,251.42120361328125,251.88999938964844,250.8000030517578,251.4499969482422,-0.04055954091774866,,-0.1665170289222057,MA_cross_Sentiment,3127,737878.575,Broker,3127,1289.2351379394531,1037.785140991211,BuySell,3127,,255.66834938049314,Trades - Net Profit/Loss,3127,,,DrawDown,3127,0.20427722029029294,1.534830866312418
3128,newsBOEING,3128,2021-03-29 13:50:00,251.48019409179688,252.17990112304688,251.30499267578125,251.8300018310547,-0.02444364457014373,,-0.09779029027446257,MA_cross_Sentiment,3128,737878.5763888889,Broker,3128,1289.2351379394531,1037.4051361083984,BuySell,3128,,,Trades - Net Profit/Loss,3128,,,DrawDown,3128,0.240819333336806,1.534830866312418
3129,newsBOEING,3129,2021-03-29 13:52:00,251.91000366210938,252.75,251.69000244140625,252.35000610351562,0.0,,0.0,MA_cross_Sentiment,3129,737878.5777777778,Broker,3129,1289.2351379394531,1036.8851318359375,BuySell,3129,,,Trades - Net Profit/Loss,3129,,,DrawDown,3129,0.2908240984553459,1.534830866312418
3130,newsBOEING,3130,2021-03-29 13:54:00,252.2899932861328,252.2899932861328,251.22000122070312,252.02999877929688,0.03277139279268253,,0.12685384190118182,MA_cross_Sentiment,3130,737878.5791666667,Broker,3130,1289.2351379394531,1037.2051391601562,BuySell,3130,,,Trades - Net Profit/Loss,3130,,,DrawDown,3130,0.26005148382269766,1.534830866312418
3131,newsBOEING,3131,2021-03-29 13:56:00,252.0500030517578,252.64500427246094,251.59010314941406,251.9199981689453,0.07387053380790384,,0.282771235429083,MA_cross_Sentiment,3131,737878.5805555555,Broker,3131,1289.2351379394531,1037.3151397705078,BuySell,3131,,,Trades - Net Profit/Loss,3131,,,DrawDown,3131,0.24947358095760322,1.534830866312418
3132,newsBOEING,3132,2021-03-29 13:58:00,251.97000122070312,252.97999572753906,251.97000122070312,252.68499755859375,0.11439815791917324,,0.44027801124244265,MA_cross_Sentiment,3132,737878.5819444444,Broker,3132,1289.2351379394531,1036.5501403808594,BuySell,3132,,,Trades - Net Profit/Loss,3132,,,DrawDown,3132,0.32303762037243344,1.534830866312418
3133,newsBOEING,3133,2021-03-29 14:00:00,252.72000122070312,253.82000732421875,251.75999450683594,253.72000122070312,0.145455,,0.5719,MA_cross_Sentiment,3133,737878.5833333334,Broker,3133,1289.2351379394531,1035.51513671875,BuySell,3133,,,Trades - Net Profit/Loss,3133,,,DrawDown,3133,0.4225658699686823,1.534830866312418
3134,newsBOEING,3134,2021-03-29 14:02:00,253.7104949951172,254.25,253.35000610351562,254.0,0.1670410600503841,,0.6776372017017547,MA_cross_Sentiment,3134,737878.5847222222,Broker,3134,1289.2351379394531,1035.2351379394531,BuySell,3134,,,Trades - Net Profit/Loss,3134,,,DrawDown,3134,0.44949117411273604,1.534830866312418
3135,newsBOEING,3135,2021-03-29 14:04:00,254.0,254.7100067138672,254.0,254.28680419921875,0.17915633807032555,,0.757489616347707,MA_cross_Sentiment,3135,737878.5861111111,Broker,3135,1035.2351379394531,1035.2351379394531,BuySell,3135,250.19,,Trades - Net Profit/Loss,3135,,-2.57879638671875,DrawDown,3135,0.44949117411273604,1.534830866312418
3136,newsBOEING,3136,2021-03-29 14:06:00,253.94000244140625,254.1999969482422,253.6300048828125,253.85499572753906,0.18180083405982428,,0.8114572439378566,MA_cross_Sentiment,3136,737878.5875,Broker,3136,1035.2351379394531,1035.2351379394531,BuySell,3136,,,Trades - Net Profit/Loss,3136,,,DrawDown,3136,0.44949117411273604,1.534830866312418
3137,newsBOEING,3137,2021-03-29 14:08:00,253.88999938964844,253.88999938964844,253.0500030517578,253.20889282226562,0.1749745480188804,,0.839540084472204,MA_cross_Sentiment,3137,737878.588888889,Broker,3137,1035.2351379394531,1035.2351379394531,BuySell,3137,,,Trades - Net Profit/Loss,3137,,,DrawDown,3137,0.44949117411273604,1.534830866312418
3138,newsBOEING,3138,2021-03-29 14:10:00,253.2050018310547,253.4499053955078,252.75059509277344,253.076904296875,0.15867747994749387,,0.8417381379507487,MA_cross_Sentiment,3138,737878.5902777778,Broker,3138,1035.2351379394531,1035.2351379394531,BuySell,3138,,,Trades - Net Profit/Loss,3138,,,DrawDown,3138,0.44949117411273604,1.534830866312418
3139,newsBOEING,3139,2021-03-29 14:12:00,253.0749969482422,253.0749969482422,252.0399932861328,253.01150512695312,0.13290962984566465,,0.8180514043734911,MA_cross_Sentiment,3139,737878.5916666667,Broker,3139,1035.2351379394531,1035.2351379394531,BuySell,3139,,,Trades - Net Profit/Loss,3139,,,DrawDown,3139,0.44949117411273604,1.534830866312418
3140,newsBOEING,3140,2021-03-29 14:14:00,253.0399932861328,253.49000549316406,252.66000366210938,253.30999755859375,0.09767099771339278,,0.7684798837404307,MA_cross_Sentiment,3140,737878.5930555556,Broker,3140,1035.2351379394531,1035.2351379394531,BuySell,3140,,,Trades - Net Profit/Loss,3140,,,DrawDown,3140,0.44949117411273604,1.534830866312418
3141,newsBOEING,3141,2021-03-29 14:16:00,253.38999938964844,253.75,252.88999938964844,253.18130493164062,0.052961583550678246,,0.6930235760515682,MA_cross_Sentiment,3141,737878.5944444444,Broker,3141,1035.2351379394531,1035.2351379394531,BuySell,3141,,,Trades - Net Profit/Loss,3141,,,DrawDown,3141,0.44949117411273604,1.534830866312418
3142,newsBOEING,3142,2021-03-29 14:18:00,253.1999969482422,253.8300018310547,253.1999969482422,253.42349243164062,0.008869854277005046,,0.604846219111094,MA_cross_Sentiment,3142,737878.5958333333,Broker,3142,1035.2351379394531,1035.2351379394531,BuySell,3142,,,Trades - Net Profit/Loss,3142,,,DrawDown,3142,0.44949117411273604,1.534830866312418
3143,newsBOEING,3143,2021-03-29 14:20:00,253.41400146484375,253.4499053955078,251.3300018310547,252.24000549316406,-0.024515723188142928,,0.5171115507231994,MA_cross_Sentiment,3143,737878.5972222222,Broker,3143,1035.2351379394531,1035.2351379394531,BuySell,3143,,,Trades - Net Profit/Loss,3143,,,DrawDown,3143,0.44949117411273604,1.534830866312418
3144,newsBOEING,3144,2021-03-29 14:22:00,252.22999572753906,252.61000061035156,251.77999877929688,252.17999267578125,-0.047195148844765604,,0.42981957088788403,MA_cross_Sentiment,3144,737878.598611111,Broker,3144,783.0051422119141,1035.1851348876953,BuySell,3144,248.0032987976074,,Trades - Net Profit/Loss,3144,,,DrawDown,3144,0.4542995785639657,1.534830866312418
3145,newsBOEING,3145,2021-03-29 14:24:00,252.11000061035156,252.63999938964844,251.77000427246094,252.52999877929688,-0.05916842269286301,,0.3429702796051483,MA_cross_Sentiment,3145,737878.6,Broker,3145,783.0051422119141,1035.535140991211,BuySell,3145,,,Trades - Net Profit/Loss,3145,,,DrawDown,3145,0.420642214724385,1.534830866312418
3146,newsBOEING,3146,2021-03-29 14:26:00,252.52769470214844,252.8148956298828,252.1699981689453,252.42970275878906,-0.06043554473243516,,0.25656367687499204,MA_cross_Sentiment,3146,737878.6013888889,Broker,3146,783.0051422119141,1035.4348449707031,BuySell,3146,,,Trades - Net Profit/Loss,3146,,,DrawDown,3146,0.4302869026883559,1.534830866312418
3147,newsBOEING,3147,2021-03-29 14:28:00,252.44549560546875,252.44549560546875,251.6300048828125,251.66000366210938,-0.05099651496348205,,0.1705997626974152,MA_cross_Sentiment,3147,737878.6027777778,Broker,3147,783.0051422119141,1034.6651458740234,BuySell,3147,,,Trades - Net Profit/Loss,3147,,,DrawDown,3147,0.5043028763634787,1.534830866312418
3148,newsBOEING,3148,2021-03-29 14:30:00,251.6300048828125,251.72000122070312,251.20010375976562,251.4949951171875,-0.03085133338600364,,0.08507853707241789,MA_cross_Sentiment,3148,737878.6041666666,Broker,3148,783.0051422119141,1034.5001373291016,BuySell,3148,,,Trades - Net Profit/Loss,3148,,,DrawDown,3148,0.5201704643206339,1.534830866312418
3149,newsBOEING,3149,2021-03-29 14:32:00,251.4499969482422,251.61000061035156,250.25,250.3000030517578,0.0,,0.0,MA_cross_Sentiment,3149,737878.6055555556,Broker,3149,783.0051422119141,1033.3051452636719,BuySell,3149,,,Trades - Net Profit/Loss,3149,,,DrawDown,3149,0.6350835539141799,1.534830866312418
3150,newsBOEING,3150,2021-03-29 14:34:00,250.25,250.4803009033203,249.35000610351562,249.58250427246094,0.041557485194528926,,-0.08463584851983835,MA_cross_Sentiment,3150,737878.6069444445,Broker,3150,783.0051422119141,1032.587646484375,BuySell,3150,,,Trades - Net Profit/Loss,3150,,,DrawDown,3150,0.704079829198196,1.534830866312418
3151,newsBOEING,3151,2021-03-29 14:36:00,249.64999389648438,250.8000030517578,249.63999938964844,250.17120361328125,0.09382112219758311,,-0.1688290084870973,MA_cross_Sentiment,3151,737878.6083333333,Broker,3151,1032.6551361083984,1032.6551361083984,BuySell,3151,,254.56200309753416,Trades - Net Profit/Loss,3151,,-2.5800018310546875,DrawDown,3151,0.6975898771421115,1.534830866312418
3152,newsBOEING,3152,2021-03-29 14:38:00,250.1699981689453,250.2584991455078,249.77000427246094,250.07000732421875,0.1567909110091626,,-0.25257947990177676,MA_cross_Sentiment,3152,737878.6097222222,Broker,3152,1032.6551361083984,1032.6551361083984,BuySell,3152,,,Trades - Net Profit/Loss,3152,,,DrawDown,3152,0.6975898771421115,1.534830866312418
3153,newsBOEING,3153,2021-03-29 14:40:00,250.03089904785156,250.27999877929688,249.6300048828125,249.88499450683594,0.21547383070759485,,-0.3248567335605059,MA_cross_Sentiment,3153,737878.6111111111,Broker,3153,1032.6551361083984,1032.6551361083984,BuySell,3153,,,Trades - Net Profit/Loss,3153,,,DrawDown,3153,0.6975898771421115,1.534830866312418
3154,newsBOEING,3154,2021-03-29 14:42:00,249.9600067138672,250.10989379882812,249.2100067138672,249.2617950439453,0.25487686037120727,,-0.3746302402599136,MA_cross_Sentiment,3154,737878.6125,Broker,3154,1032.6551361083984,1032.6551361083984,BuySell,3154,,,Trades - Net Profit/Loss,3154,,,DrawDown,3154,0.6975898771421115,1.534830866312418
3155,newsBOEING,3155,2021-03-29 14:44:00,249.2899932861328,249.49000549316406,248.3549041748047,248.63499450683594,0.275,,-0.4019,MA_cross_Sentiment,3155,737878.6138888889,Broker,3155,1032.6551361083984,1032.6551361083984,BuySell,3155,,,Trades - Net Profit/Loss,3155,,,DrawDown,3155,0.6975898771421115,1.534830866312418
3156,newsBOEING,3156,2021-03-29 14:46:00,248.66000366210938,249.4199981689453,248.65499877929688,249.33999633789062,0.27584324959397294,,-0.40666601278076514,MA_cross_Sentiment,3156,737878.6152777778,Broker,3156,1281.3151397705078,1031.9751434326172,BuySell,3156,,253.16129814147948,Trades - Net Profit/Loss,3156,,,DrawDown,3156,0.7629794822579486,1.534830866312418
3157,newsBOEING,3157,2021-03-29 14:48:00,249.2899932861328,249.94000244140625,249.1699981689453,249.26600646972656,0.2574066091531262,,-0.38892827860220897,MA_cross_Sentiment,3157,737878.6166666667,Broker,3157,1281.3151397705078,1032.0491333007812,BuySell,3157,,,Trades - Net Profit/Loss,3157,,,DrawDown,3157,0.7558644522963947,1.534830866312418
3158,newsBOEING,3158,2021-03-29 14:50:00,249.33990478515625,249.77000427246094,248.8101043701172,249.3000030517578,0.21969007867745954,,-0.34868679746433134,MA_cross_Sentiment,3158,737878.6180555555,Broker,3158,1281.3151397705078,1032.01513671875,BuySell,3158,,,Trades - Net Profit/Loss,3158,,,DrawDown,3158,0.759133639088381,1.534830866312418
3159,newsBOEING,3159,2021-03-29 14:52:00,249.27110290527344,249.5399932861328,249.06979370117188,249.35000610351562,0.16522375905622638,,-0.2893153774626507,MA_cross_Sentiment,3159,737878.6194444444,Broker,3159,1281.3151397705078,1031.9651336669922,BuySell,3159,,,Trades - Net Profit/Loss,3159,,,DrawDown,3159,0.7639420435396107,1.534830866312418
3160,newsBOEING,3160,2021-03-29 14:54:00,249.38999938964844,249.38999938964844,248.66000366210938,248.90499877929688,0.10918825562494551,,-0.2310568671702762,MA_cross_Sentiment,3160,737878.6208333333,Broker,3160,1281.3151397705078,1032.410140991211,BuySell,3160,,,Trades - Net Profit/Loss,3160,,,DrawDown,3160,0.7211491514384019,1.534830866312418
3161,newsBOEING,3161,2021-03-29 14:56:00,248.89999389648438,249.5800018310547,248.89999389648438,249.19000244140625,0.05411366927287007,,-0.17728507468272597,MA_cross_Sentiment,3161,737878.6222222223,Broker,3161,1281.3151397705078,1032.1251373291016,BuySell,3161,,,Trades - Net Profit/Loss,3161,,,DrawDown,3161,0.7485557362232866,1.534830866312418
3162,newsBOEING,3162,2021-03-29 14:58:00,249.1300048828125,249.77999877929688,248.94000244140625,249.0800018310547,0.0,,-0.128,MA_cross_Sentiment,3162,737878.6236111111,Broker,3162,1281.3151397705078,1032.2351379394531,BuySell,3162,,,Trades - Net Profit/Loss,3162,,,DrawDown,3162,0.7379778333581921,1.534830866312418
3163,newsBOEING,3163,2021-03-29 15:00:00,249.05999755859375,249.25,248.55999755859375,248.82000732421875,-0.05315275219366461,,-0.08320164312209839,MA_cross_Sentiment,3163,737878.625,Broker,3163,1281.3151397705078,1032.495132446289,BuySell,3163,,,Trades - Net Profit/Loss,3163,,,DrawDown,3163,0.7129761844584357,1.534830866312418
3164,newsBOEING,3164,2021-03-29 15:02:00,248.8000030517578,249.58999633789062,248.7528076171875,249.41000366210938,-0.10534458730812381,,-0.04289000404902103,MA_cross_Sentiment,3164,737878.6263888889,Broker,3164,1281.3151397705078,1031.9051361083984,BuySell,3164,,,Trades - Net Profit/Loss,3164,,,DrawDown,3164,0.7697115419534756,1.534830866312418
3165,newsBOEING,3165,2021-03-29 15:04:00,249.40939331054688,249.63999938964844,249.22999572753906,249.55999755859375,-0.15657550534337755,,-0.007065082780768012,MA_cross_Sentiment,3165,737878.6277777777,Broker,3165,1281.3151397705078,1031.755142211914,BuySell,3165,,,Trades - Net Profit/Loss,3165,,,DrawDown,3165,0.7841352879881376,1.534830866312418
3166,newsBOEING,3166,2021-03-29 15:06:00,249.55499267578125,249.77999877929688,249.00999450683594,249.08999633789062,-0.20684550629942589,,0.02427312068266072,MA_cross_Sentiment,3166,737878.6291666667,Broker,3166,1281.3151397705078,1032.2251434326172,BuySell,3166,,,Trades - Net Profit/Loss,3166,,,DrawDown,3166,0.7389389273208273,1.534830866312418
3167,newsBOEING,3167,2021-03-29 15:08:00,249.0500030517578,249.10989379882812,248.24000549316406,248.7830047607422,-0.25615459017626874,,0.05112460634126514,MA_cross_Sentiment,3167,737878.6305555556,Broker,3167,1281.3151397705078,1032.5321350097656,BuySell,3167,,,Trades - Net Profit/Loss,3167,,,DrawDown,3167,0.7094179358181452,1.534830866312418
3168,newsBOEING,3168,2021-03-29 15:10:00,248.83999633789062,249.61000061035156,248.83999633789062,249.03500366210938,-0.3045027569739063,,0.07348937419504524,MA_cross_Sentiment,3168,737878.6319444445,Broker,3168,1281.3151397705078,1032.2801361083984,BuySell,3168,,,Trades - Net Profit/Loss,3168,,,DrawDown,3168,0.7336507095477935,1.534830866312418
3169,newsBOEING,3169,2021-03-29 15:12:00,249.0800018310547,249.13999938964844,248.30999755859375,248.38999938964844,-0.3518900066923383,,0.09136742424400109,MA_cross_Sentiment,3169,737878.6333333333,Broker,3169,1281.3151397705078,1032.9251403808594,BuySell,3169,,,Trades - Net Profit/Loss,3169,,,DrawDown,3169,0.6716256669606929,1.534830866312418
3170,newsBOEING,3170,2021-03-29 15:14:00,248.40829467773438,248.9600067138672,248.02999877929688,248.8509979248047,-0.39831633933156496,,0.1047587564881326,MA_cross_Sentiment,3170,737878.6347222222,Broker,3170,1281.3151397705078,1032.4641418457031,BuySell,3170,,,Trades - Net Profit/Loss,3170,,,DrawDown,3170,0.7159563094021181,1.534830866312418
3171,newsBOEING,3171,2021-03-29 15:16:00,248.91000366210938,249.3000030517578,248.77999877929688,249.22000122070312,-0.4437817548915861,,0.11366337092743979,MA_cross_Sentiment,3171,737878.6361111111,Broker,3171,1281.3151397705078,1032.0951385498047,BuySell,3171,,,Trades - Net Profit/Loss,3171,,,DrawDown,3171,0.751440485430219,1.534830866312418
3172,newsBOEING,3172,2021-03-29 15:18:00,249.19000244140625,249.3800048828125,248.89999389648438,249.22999572753906,-0.48828625337240195,,0.11808126756192273,MA_cross_Sentiment,3172,737878.6375,Broker,3172,1281.3151397705078,1032.0851440429688,BuySell,3172,,,Trades - Net Profit/Loss,3172,,,DrawDown,3172,0.7524015793928542,1.534830866312418
3173,newsBOEING,3173,2021-03-29 15:20:00,249.22999572753906,249.83999633789062,249.13999938964844,249.80999755859375,-0.5318298347740124,,0.11801244639158136,MA_cross_Sentiment,3173,737878.6388888889,Broker,3173,1281.3151397705078,1031.505142211914,BuySell,3173,,,Trades - Net Profit/Loss,3173,,,DrawDown,3173,0.8081758429252589,1.534830866312418
3174,newsBOEING,3174,2021-03-29 15:22:00,249.83999633789062,250.17999267578125,249.75,249.9324951171875,-0.5744124990964171,,0.11345690741641565,MA_cross_Sentiment,3174,737878.6402777778,Broker,3174,1281.3151397705078,1031.3826446533203,BuySell,3174,,,Trades - Net Profit/Loss,3174,,,DrawDown,3174,0.8199554800734041,1.534830866312418
3175,newsBOEING,3175,2021-03-29 15:24:00,249.84739685058594,250.4600067138672,249.8000030517578,250.2899932861328,-0.6160342463396166,,0.10441465063642565,MA_cross_Sentiment,3175,737878.6416666667,Broker,3175,1281.3151397705078,1031.025146484375,BuySell,3175,,,Trades - Net Profit/Loss,3175,,,DrawDown,3175,0.8543332975552044,1.534830866312418
3176,newsBOEING,3176,2021-03-29 15:26:00,250.3303985595703,250.5399932861328,250.13999938964844,250.32659912109375,-0.6551891198308702,,0.09156233217478008,MA_cross_Sentiment,3176,737878.6430555555,Broker,3176,1281.3151397705078,1030.988540649414,BuySell,3176,,,Trades - Net Profit/Loss,3176,,,DrawDown,3176,0.8578533959007949,1.534830866312418
3177,newsBOEING,3177,2021-03-29 15:28:00,250.3699951171875,250.5399932861328,249.89999389648438,250.00999450683594,-0.6828413795337346,,0.0789598887704911,MA_cross_Sentiment,3177,737878.6444444444,Broker,3177,1281.3151397705078,1031.3051452636719,BuySell,3177,,,Trades - Net Profit/Loss,3177,,,DrawDown,3177,0.8274079934111507,1.534830866312418
3178,newsBOEING,3178,2021-03-29 15:30:00,250.0399932861328,250.19000244140625,248.8000030517578,249.22000122070312,-0.6974850687754696,,0.06728397654672749,MA_cross_Sentiment,3178,737878.6458333334,Broker,3178,1281.3151397705078,1032.0951385498047,BuySell,3178,,,Trades - Net Profit/Loss,3178,,,DrawDown,3178,0.751440485430219,1.534830866312418
3179,newsBOEING,3179,2021-03-29 15:32:00,249.83999633789062,250.17999267578125,249.75010681152344,250.1300048828125,-0.6991201875560749,,0.05653459550348922,MA_cross_Sentiment,3179,737878.6472222222,Broker,3179,1281.3151397705078,1031.1851348876953,BuySell,3179,,,Trades - Net Profit/Loss,3179,,,DrawDown,3179,0.8389484575579071,1.534830866312418
3180,newsBOEING,3180,2021-03-29 15:34:00,250.16000366210938,250.60000610351562,250.0500030517578,250.39999389648438,-0.6877467358755505,,0.04671174564077628,MA_cross_Sentiment,3180,737878.6486111111,Broker,3180,1281.3151397705078,1030.9151458740234,BuySell,3180,,,Trades - Net Profit/Loss,3180,,,DrawDown,3180,0.8649112004202989,1.534830866312418
3181,newsBOEING,3181,2021-03-29 15:36:00,250.4199981689453,250.58999633789062,249.83999633789062,249.99000549316406,-0.6633647137338967,,0.037815426958588666,MA_cross_Sentiment,3181,737878.65,Broker,3181,1281.3151397705078,1031.3251342773438,BuySell,3181,,,Trades - Net Profit/Loss,3181,,,DrawDown,3181,0.8254858054858804,1.534830866312418
3182,newsBOEING,3182,2021-03-29 15:38:00,249.9499969482422,250.27000427246094,249.92999267578125,249.99000549316406,-0.6259741211311131,,0.029845639456926403,MA_cross_Sentiment,3182,737878.651388889,Broker,3182,1281.3151397705078,1031.3251342773438,BuySell,3182,,,Trades - Net Profit/Loss,3182,,,DrawDown,3182,0.8254858054858804,1.534830866312418
3183,newsBOEING,3183,2021-03-29 15:40:00,249.94000244140625,250.05999755859375,249.75999450683594,249.91000366210938,-0.5755749580672,,0.022802383135789472,MA_cross_Sentiment,3183,737878.6527777778,Broker,3183,1281.3151397705078,1031.4051361083984,BuySell,3183,,,Trades - Net Profit/Loss,3183,,,DrawDown,3183,0.8177926518277182,1.534830866312418
3184,newsBOEING,3184,2021-03-29 15:42:00,249.8699951171875,250.3800048828125,249.8300018310547,250.125,-0.5121672245421574,,0.01668565799517788,MA_cross_Sentiment,3184,737878.6541666667,Broker,3184,1281.3151397705078,1031.1901397705078,BuySell,3184,,,Trades - Net Profit/Loss,3184,,,DrawDown,3184,0.8384671769170762,1.534830866312418
3185,newsBOEING,3185,2021-03-29 15:44:00,250.19500732421875,250.52999877929688,250.10000610351562,250.3699951171875,-0.4357509205559851,,0.01149546403509163,MA_cross_Sentiment,3185,737878.6555555556,Broker,3185,1281.3151397705078,1030.9451446533203,BuySell,3185,,,Trades - Net Profit/Loss,3185,,,DrawDown,3185,0.8620264512133664,1.534830866312418
3186,newsBOEING,3186,2021-03-29 15:46:00,250.33999633789062,250.77999877929688,250.3300018310547,250.7299041748047,-0.3463260461086832,,0.007231801255530716,MA_cross_Sentiment,3186,737878.6569444444,Broker,3186,1281.3151397705078,1030.5852355957031,BuySell,3186,,,Trades - Net Profit/Loss,3186,,,DrawDown,3186,0.8966361051014208,1.534830866312418
3187,newsBOEING,3187,2021-03-29 15:48:00,250.7050018310547,250.85000610351562,250.50999450683594,250.6199951171875,-0.24389260120025166,,0.003894669656495139,MA_cross_Sentiment,3187,737878.6583333333,Broker,3187,1281.3151397705078,1030.6951446533203,BuySell,3187,,,Trades - Net Profit/Loss,3187,,,DrawDown,3187,0.8860670061504878,1.534830866312418
3188,newsBOEING,3188,2021-03-29 15:50:00,250.6199951171875,251.22000122070312,250.4001007080078,251.19500732421875,-0.12845058583069066,,0.0014840692379849006,MA_cross_Sentiment,3188,737878.6597222222,Broker,3188,1281.3151397705078,1030.120132446289,BuySell,3188,,,Trades - Net Profit/Loss,3188,,,DrawDown,3188,0.9413614563610885,1.534830866312418
3189,newsBOEING,3189,2021-03-29 15:52:00,251.17010498046875,251.4499969482422,250.97999572753906,251.27000427246094,0.0,,0.0,MA_cross_Sentiment,3189,737878.661111111,Broker,3189,1030.145034790039,1030.145034790039,BuySell,3189,247.21529579162598,,Trades - Net Profit/Loss,3189,,-2.510101318359375,DrawDown,3189,0.9389667917091487,1.534830866312418
3190,newsBOEING,3190,2021-03-29 15:54:00,251.3300018310547,251.53990173339844,251.05999755859375,251.2899932861328,0.14145915629182026,,-0.0005575380574595623,MA_cross_Sentiment,3190,737878.6625,Broker,3190,1030.145034790039,1030.145034790039,BuySell,3190,,,Trades - Net Profit/Loss,3190,,,DrawDown,3190,0.9389667917091487,1.534830866312418
3191,newsBOEING,3191,2021-03-29 15:56:00,251.27000427246094,251.57000732421875,251.18499755859375,251.41000366210938,0.214286,,0.0,MA_cross_Sentiment,3191,737878.6638888889,Broker,3191,1030.145034790039,1030.145034790039,BuySell,3191,,,Trades - Net Profit/Loss,3191,,,DrawDown,3191,0.9389667917091487,1.534830866312418
3192,newsBOEING,3192,2021-03-29 15:58:00,251.39239501953125,252.22000122070312,251.25,251.89990234375,0.13683964807976912,,0.0018611591067724726,MA_cross_Sentiment,3192,737878.6652777778,Broker,3192,1030.145034790039,1030.145034790039,BuySell,3192,,,Trades - Net Profit/Loss,3192,,,DrawDown,3192,0.9389667917091487,1.534830866312418
3193,newsBOEING,3193,2021-03-29 16:00:00,251.85000610351562,252.1999969482422,251.72000122070312,251.9250030517578,0.0,,0.0,MA_cross_Sentiment,3193,737878.6666666666,Broker,3193,1030.145034790039,1030.145034790039,BuySell,3193,,,Trades - Net Profit/Loss,3193,,,DrawDown,3193,0.9389667917091487,1.534830866312418
3194,newsBOEING,3194,2021-03-29 16:02:00,251.97999572753906,252.0699005126953,251.3800048828125,251.38999938964844,-0.10535304477043494,,-0.010609416583175277,MA_cross_Sentiment,3194,737878.6680555556,Broker,3194,1030.145034790039,1030.145034790039,BuySell,3194,,,Trades - Net Profit/Loss,3194,,,DrawDown,3194,0.9389667917091487,1.534830866312418
3195,newsBOEING,3195,2021-03-29 16:04:00,251.4600067138672,251.49000549316406,250.9792022705078,250.9792022705078,-0.17921948623153564,,-0.02996709064275336,MA_cross_Sentiment,3195,737878.6694444445,Broker,3195,1030.145034790039,1030.145034790039,BuySell,3195,,,Trades - Net Profit/Loss,3195,,,DrawDown,3195,0.9389667917091487,1.534830866312418
3196,newsBOEING,3196,2021-03-29 16:06:00,251.00999450683594,251.23379516601562,250.75999450683594,250.92999267578125,-0.22159932438330213,,-0.058073022178734245,MA_cross_Sentiment,3196,737878.6708333333,Broker,3196,1030.145034790039,1030.145034790039,BuySell,3196,,,Trades - Net Profit/Loss,3196,,,DrawDown,3196,0.9389667917091487,1.534830866312418
3197,newsBOEING,3197,2021-03-29 16:08:00,250.89999389648438,251.14999389648438,250.63999938964844,250.88330078125,-0.2324925592257344,,-0.09492721119111792,MA_cross_Sentiment,3197,737878.6722222222,Broker,3197,1030.145034790039,1030.145034790039,BuySell,3197,,,Trades - Net Profit/Loss,3197,,,DrawDown,3197,0.9389667917091487,1.534830866312418
3198,newsBOEING,3198,2021-03-29 16:10:00,250.83999633789062,250.91000366210938,250.49000549316406,250.5850067138672,-0.21418734281071047,,-0.13546271918115038,MA_cross_Sentiment,3198,737878.6736111111,Broker,3198,1030.145034790039,1030.145034790039,BuySell,3198,,,Trades - Net Profit/Loss,3198,,,DrawDown,3198,0.9389667917091487,1.534830866312418
